id_sale,id_customer,id_store,payment_method
11050,71,6,Cartão de Crédito
11051,82,6,Dinheiro
11052,65,9,Cartão de Crédito
11053,81,8,Cartão de Crédito
11054,118,1,Cartão de Crédito
11055,15,11,PIX
11056,60,9,Cartão de Débito
11057,116,11,PIX
11058,71,7,Cartão de Débito
11059,95,4,PIX
11060,70,2,Cartão de Crédito
11061,7,14,PIX
11062,19,6,Cartão de Débito
11063,81,1,Cartão de Crédito
11064,54,3,Cartão de Crédito
11065,91,12,Cartão de Crédito
11066,31,13,PIX
11067,13,9,Cartão de Débito
11068,114,8,Cartão de Crédito
11069,1,6,Cartão de Débito
11070,44,6,Cartão de Crédito
11071,50,4,PIX
11072,111,15,PIX
11073,80,8,Cartão de Crédito
11074,93,3,PIX
11075,24,1,Cartão de Crédito
11076,108,14,Cartão de Crédito
11077,14,7,PIX
11078,27,15,Cartão de Crédito
11079,117,10,PIX
11080,72,4,Cartão de Crédito
11081,84,4,Cartão de Crédito
11082,27,12,Cartão de Crédito
11083,46,1,Cartão de Crédito
11084,83,12,PIX
11085,75,3,Cartão de Crédito
11086,107,11,Cartão de Débito
11087,90,1,Cartão de Débito
11088,42,9,Cartão de Débito
11089,115,14,PIX
11090,29,9,Dinheiro
11091,29,3,PIX
11092,57,3,Cartão de Débito
11093,38,12,Cartão de Crédito
11094,62,6,Cartão de Crédito
11095,50,13,PIX
11096,10,12,PIX
11097,116,9,Cartão de Crédito
11098,19,12,PIX
11099,101,2,Cartão de Crédito
11100,39,14,Cartão de Crédito
11101,54,8,Cartão de Crédito
11102,54,15,Cartão de Crédito
11103,52,12,PIX
11104,18,6,Dinheiro
11105,34,12,PIX
11106,26,11,PIX
11107,50,4,PIX
11108,99,6,Cartão de Crédito
11109,40,6,Cartão de Débito
11110,19,7,Cartão de Crédito
11111,81,12,PIX
11112,35,9,PIX
11113,22,13,PIX
11114,104,12,Dinheiro
11115,78,12,Cartão de Crédito
11116,52,15,PIX
11117,12,5,PIX
11118,47,6,Cartão de Débito
11119,16,13,Cartão de Crédito
11120,13,8,PIX
11121,25,12,Cartão de Crédito
11122,63,12,Cartão de Crédito
11123,55,15,Cartão de Débito
11124,45,12,Cartão de Crédito
11125,32,11,Cartão de Crédito
11126,43,8,PIX
11127,19,8,Cartão de Crédito
11128,39,8,Cartão de Crédito
11129,59,15,Dinheiro
11130,68,15,Cartão de Débito
11131,116,4,Cartão de Crédito
11132,8,5,Cartão de Crédito
11133,34,4,Cartão de Débito
11134,73,10,Cartão de Débito
11135,110,5,PIX
11136,38,2,Cartão de Crédito
11137,92,1,PIX
11138,54,6,Cartão de Crédito
11139,49,13,Cartão de Débito
11140,118,4,Dinheiro
11141,17,1,Cartão de Crédito
11142,87,11,PIX
11143,27,15,Cartão de Crédito
11144,88,7,Cartão de Crédito
11145,42,4,Cartão de Crédito
11146,32,11,Cartão de Crédito
11147,37,6,Cartão de Crédito
11148,109,12,PIX
11149,8,7,Cartão de Crédito
11150,9,4,PIX
11151,88,11,Cartão de Crédito
11152,112,11,Cartão de Crédito
11153,61,2,Cartão de Crédito
11154,37,13,Cartão de Crédito
11155,102,14,PIX
11156,21,4,Cartão de Crédito
11157,86,6,Cartão de Crédito
11158,60,5,Cartão de Débito
11159,103,4,PIX
11160,109,9,PIX
11161,48,6,PIX
11162,44,7,PIX
11163,52,11,Cartão de Crédito
11164,98,3,Cartão de Crédito
11165,79,11,PIX
11166,33,8,PIX
11167,21,15,PIX
11168,28,13,Cartão de Crédito
11169,23,5,Cartão de Crédito
11170,14,2,Cartão de Crédito
11171,45,4,Cartão de Crédito
11172,48,12,Cartão de Crédito
11173,64,15,Cartão de Crédito
11174,10,7,Cartão de Crédito
11175,98,15,Cartão de Débito
11176,59,13,Cartão de Crédito
11177,91,13,PIX
11178,10,9,Cartão de Débito
11179,92,3,Cartão de Crédito
11180,12,5,Cartão de Crédito
11181,2,6,Cartão de Crédito
11182,103,2,Cartão de Crédito
11183,103,2,Cartão de Débito
11184,118,9,Cartão de Crédito
11185,63,1,PIX
11186,27,12,Cartão de Crédito
11187,5,6,Cartão de Crédito
11188,78,4,Cartão de Crédito
11189,44,2,Cartão de Crédito
11190,62,9,PIX
11191,117,3,Cartão de Débito
11192,65,1,Cartão de Crédito
11193,26,13,Dinheiro
11194,44,3,Cartão de Crédito
11195,7,12,PIX
11196,51,14,Cartão de Crédito
11197,7,12,PIX
11198,75,13,PIX
11199,65,10,Cartão de Crédito
11200,79,15,Cartão de Crédito
11201,50,3,Cartão de Crédito
11202,5,15,Cartão de Débito
11203,57,13,PIX
11204,114,9,Cartão de Crédito
11205,60,15,PIX
11206,19,2,Cartão de Crédito
11207,78,2,PIX
11208,118,2,PIX
11209,77,10,Cartão de Débito
11210,56,10,Cartão de Crédito
11211,17,2,Cartão de Crédito
11212,57,8,Cartão de Crédito
11213,2,11,Cartão de Débito
11214,41,3,PIX
11215,71,11,PIX
11216,11,3,PIX
11217,14,5,Cartão de Débito
11218,53,12,PIX
11219,22,2,Cartão de Crédito
11220,39,10,Cartão de Débito
11221,17,13,PIX
11222,44,8,Cartão de Débito
11223,49,15,Cartão de Crédito
11224,31,1,Cartão de Débito
11225,74,9,PIX
11226,25,11,PIX
11227,110,14,PIX
11228,43,15,Cartão de Crédito
11229,8,3,Cartão de Crédito
11230,30,9,Cartão de Crédito
11231,27,7,Cartão de Crédito
11232,13,6,Cartão de Débito
11233,117,8,Cartão de Crédito
11234,110,13,PIX
11235,3,9,Cartão de Crédito
11236,117,10,PIX
11237,49,14,Cartão de Débito
11238,39,15,Dinheiro
11239,119,11,Cartão de Crédito
11240,98,9,Cartão de Débito
11241,45,4,PIX
11242,9,13,Cartão de Débito
11243,111,15,Cartão de Débito
11244,103,3,Cartão de Crédito
11245,114,3,Cartão de Crédito
11246,106,5,Cartão de Débito
11247,65,5,PIX
11248,67,8,Cartão de Crédito
11249,84,12,PIX
11250,21,13,PIX
11251,22,4,PIX
11252,3,3,Cartão de Débito
11253,45,12,Cartão de Débito
11254,102,8,PIX
11255,38,10,PIX
11256,26,12,Cartão de Crédito
11257,70,8,PIX
11258,93,11,Cartão de Crédito
11259,107,4,PIX
11260,43,11,PIX
11261,18,3,Cartão de Crédito
11262,17,3,Cartão de Débito
11263,89,9,Cartão de Crédito
11264,55,15,Cartão de Crédito
11265,31,10,Cartão de Débito
11266,62,8,PIX
11267,54,13,PIX
11268,25,9,Cartão de Crédito
11269,69,7,Cartão de Débito
11270,23,3,Cartão de Crédito
11271,110,11,PIX
11272,46,13,PIX
11273,113,5,Cartão de Crédito
11274,51,13,Dinheiro
11275,62,15,Cartão de Crédito
11276,109,8,Cartão de Crédito
11277,61,14,Cartão de Crédito
11278,57,7,Cartão de Crédito
11279,11,7,Cartão de Crédito
11280,28,9,PIX
11281,25,1,PIX
11282,49,9,Cartão de Crédito
11283,13,15,Cartão de Crédito
11284,65,12,Cartão de Crédito
11285,17,6,Cartão de Crédito
11286,7,8,Cartão de Crédito
11287,14,15,Cartão de Crédito
11288,53,7,PIX
11289,35,7,Cartão de Débito
11290,4,10,Cartão de Crédito
11291,63,4,PIX
11292,40,13,PIX
11293,41,2,PIX
11294,43,14,PIX
11295,95,6,Cartão de Crédito
11296,117,13,Cartão de Crédito
11297,101,7,Cartão de Débito
11298,17,10,Cartão de Crédito
11299,111,14,Cartão de Crédito
11300,40,9,PIX
11301,5,14,PIX
11302,97,15,Cartão de Débito
11303,108,2,PIX
11304,73,6,PIX
11305,21,10,PIX
11306,102,1,Cartão de Crédito
11307,68,3,PIX
11308,75,6,PIX
11309,15,14,Cartão de Crédito
11310,26,14,Cartão de Crédito
11311,101,2,Cartão de Crédito
11312,98,3,Cartão de Crédito
11313,10,15,PIX
11314,20,14,Cartão de Crédito
11315,25,10,Cartão de Crédito
11316,28,6,Cartão de Débito
11317,2,13,Cartão de Crédito
11318,27,4,PIX
11319,47,11,PIX
11320,66,13,Cartão de Crédito
11321,71,8,Cartão de Crédito
11322,105,7,Cartão de Crédito
11323,62,8,PIX
11324,8,12,Cartão de Crédito
11325,44,15,Dinheiro
11326,68,6,Cartão de Crédito
11327,58,10,Cartão de Crédito
11328,103,3,PIX
11329,100,3,Cartão de Crédito
11330,119,3,Cartão de Crédito
11331,115,1,Dinheiro
11332,42,7,Dinheiro
11333,49,10,PIX
11334,21,5,Cartão de Crédito
11335,74,6,Cartão de Crédito
11336,11,7,Cartão de Crédito
11337,58,3,PIX
11338,94,12,Cartão de Crédito
11339,73,6,PIX
11340,72,9,Cartão de Crédito
11341,101,8,Cartão de Débito
11342,7,1,PIX
11343,105,10,PIX
11344,99,5,Cartão de Débito
11345,36,12,PIX
11346,79,3,Cartão de Débito
11347,14,13,PIX
11348,114,11,PIX
11349,41,12,PIX
11350,77,4,PIX
11351,13,2,PIX
11352,80,15,PIX
11353,114,14,Cartão de Crédito
11354,101,10,PIX
11355,96,10,PIX
11356,102,14,Cartão de Débito
11357,85,12,Cartão de Débito
11358,8,7,Cartão de Crédito
11359,32,8,Cartão de Crédito
11360,23,1,PIX
11361,77,3,Cartão de Crédito
11362,41,5,PIX
11363,5,8,Cartão de Débito
11364,3,11,Cartão de Crédito
11365,56,7,Cartão de Crédito
11366,117,3,PIX
11367,68,12,Cartão de Crédito
11368,24,3,Cartão de Crédito
11369,98,15,PIX
11370,34,7,Cartão de Débito
11371,16,9,Cartão de Débito
11372,46,3,Cartão de Débito
11373,111,6,Cartão de Débito
11374,87,4,PIX
11375,48,3,Cartão de Débito
11376,52,6,Cartão de Débito
11377,94,6,PIX
11378,32,8,PIX
11379,86,11,Cartão de Crédito
11380,72,6,PIX
11381,34,4,Dinheiro
11382,59,12,Cartão de Crédito
11383,74,5,PIX
11384,39,10,Cartão de Crédito
11385,114,2,Cartão de Débito
11386,81,4,Cartão de Crédito
11387,1,12,PIX
11388,107,6,PIX
11389,24,8,Cartão de Crédito
11390,19,8,Cartão de Crédito
11391,111,9,Cartão de Débito
11392,92,3,PIX
11393,54,14,PIX
11394,6,11,Cartão de Crédito
11395,105,8,Cartão de Débito
11396,76,4,PIX
11397,110,10,PIX
11398,97,13,PIX
11399,107,15,Cartão de Crédito
11400,107,7,Cartão de Débito
11401,66,1,Cartão de Crédito
11402,9,14,Cartão de Débito
11403,9,4,PIX
11404,60,7,Cartão de Débito
11405,3,9,PIX
11406,61,13,PIX
11407,7,7,PIX
11408,8,12,Cartão de Crédito
11409,63,8,Cartão de Crédito
11410,37,15,PIX
11411,21,12,Cartão de Crédito
11412,90,2,Cartão de Crédito
11413,86,6,PIX
11414,33,8,Cartão de Crédito
11415,20,15,Cartão de Crédito
11416,35,9,Cartão de Débito
11417,90,13,PIX
11418,22,4,Cartão de Crédito
11419,110,6,Cartão de Crédito
11420,43,10,Cartão de Crédito
11421,34,14,Cartão de Crédito
11422,26,2,Cartão de Crédito
11423,72,4,Cartão de Débito
11424,69,14,PIX
11425,29,11,Cartão de Crédito
11426,62,9,Cartão de Débito
11427,118,4,Cartão de Crédito
11428,91,7,Cartão de Crédito
11429,60,2,Cartão de Crédito
11430,80,2,PIX
11431,46,8,PIX
11432,52,5,Cartão de Débito
11433,7,12,Cartão de Crédito
11434,75,2,Cartão de Débito
11435,98,4,Cartão de Crédito
11436,96,11,PIX
11437,114,13,Cartão de Crédito
11438,68,11,Cartão de Crédito
11439,61,15,Cartão de Crédito
11440,68,6,Cartão de Crédito
11441,13,11,PIX
11442,90,1,PIX
11443,13,5,PIX
11444,55,5,PIX
11445,78,10,PIX
11446,33,8,Cartão de Débito
11447,59,3,Cartão de Crédito
11448,110,8,Cartão de Crédito
11449,27,14,Cartão de Crédito
11450,52,9,Cartão de Crédito
11451,97,12,PIX
11452,23,3,Cartão de Crédito
11453,18,12,Cartão de Crédito
11454,87,9,PIX
11455,94,5,PIX
11456,12,11,Cartão de Débito
11457,68,14,Cartão de Crédito
11458,93,13,PIX
11459,115,9,Dinheiro
11460,77,4,PIX
11461,110,2,PIX
11462,84,11,PIX
11463,27,8,Cartão de Crédito
11464,20,6,PIX
11465,101,13,PIX
11466,96,14,PIX
11467,61,8,PIX
11468,77,11,PIX
11469,49,12,Cartão de Débito
11470,107,7,Cartão de Crédito
11471,15,9,Cartão de Crédito
11472,29,6,Cartão de Crédito
11473,50,5,Cartão de Crédito
11474,66,5,Dinheiro
11475,83,10,Cartão de Crédito
11476,18,9,PIX
11477,87,9,Cartão de Crédito
11478,19,3,PIX
11479,81,8,Cartão de Crédito
11480,73,5,PIX
11481,104,11,Cartão de Débito
11482,37,13,Cartão de Crédito
11483,104,5,Cartão de Crédito
11484,29,12,PIX
11485,65,12,PIX
11486,106,9,Cartão de Crédito
11487,106,8,Cartão de Crédito
11488,30,13,Cartão de Débito
11489,116,4,Dinheiro
11490,106,6,PIX
11491,38,2,Dinheiro
11492,65,6,Dinheiro
11493,101,2,Cartão de Débito
11494,81,6,Cartão de Crédito
11495,27,4,Cartão de Débito
11496,64,9,Cartão de Crédito
11497,45,8,Cartão de Crédito
11498,101,5,Cartão de Crédito
11499,61,2,Cartão de Crédito
11500,27,5,PIX
11501,96,14,Cartão de Crédito
11502,117,9,Cartão de Crédito
11503,55,4,Cartão de Débito
11504,74,13,Cartão de Crédito
11505,78,10,Cartão de Débito
11506,69,6,PIX
11507,10,3,PIX
11508,104,11,PIX
11509,100,7,PIX
11510,117,13,PIX
11511,71,4,Cartão de Débito
11512,8,5,Cartão de Crédito
11513,74,13,Cartão de Crédito
11514,26,15,PIX
11515,96,15,Cartão de Crédito
11516,63,12,Cartão de Crédito
11517,6,4,Cartão de Crédito
11518,21,7,Cartão de Crédito
11519,110,14,Cartão de Crédito
11520,102,12,Cartão de Crédito
11521,74,3,Cartão de Crédito
11522,86,7,Cartão de Débito
11523,27,5,Cartão de Crédito
11524,3,13,Cartão de Débito
11525,73,14,Cartão de Crédito
11526,71,9,Cartão de Débito
11527,59,9,Cartão de Crédito
11528,82,14,Cartão de Crédito
11529,75,4,PIX
11530,35,4,Cartão de Crédito
11531,49,7,Cartão de Débito
11532,39,14,PIX
11533,70,14,PIX
11534,23,11,PIX
11535,69,11,Cartão de Débito
11536,85,4,Cartão de Crédito
11537,50,10,PIX
11538,6,13,Cartão de Crédito
11539,18,1,Cartão de Crédito
11540,17,13,Cartão de Débito
11541,8,10,Cartão de Crédito
11542,99,14,Cartão de Crédito
11543,28,3,PIX
11544,51,11,PIX
11545,45,6,Cartão de Crédito
11546,62,3,Cartão de Crédito
11547,43,7,Cartão de Crédito
11548,57,9,PIX
11549,11,13,Cartão de Crédito
11550,93,7,Cartão de Crédito
11551,86,3,Cartão de Crédito
11552,52,13,PIX
11553,49,10,Cartão de Débito
11554,8,8,Cartão de Crédito
11555,81,10,Dinheiro
11556,55,13,PIX
11557,44,14,PIX
11558,66,5,Cartão de Crédito
11559,63,15,Cartão de Crédito
11560,31,3,Cartão de Crédito
11561,59,14,PIX
11562,117,2,PIX
11563,35,8,PIX
11564,28,12,PIX
11565,112,9,Dinheiro
11566,112,3,PIX
11567,16,2,Cartão de Crédito
11568,49,5,PIX
11569,55,15,Cartão de Crédito
11570,35,3,Cartão de Débito
11571,82,15,Cartão de Crédito
11572,33,10,PIX
11573,45,6,PIX
11574,81,8,Cartão de Débito
11575,48,13,Cartão de Crédito
11576,79,14,Cartão de Crédito
11577,109,11,PIX
11578,38,13,PIX
11579,105,4,Dinheiro
11580,101,14,PIX
11581,11,3,PIX
11582,101,3,Cartão de Crédito
11583,2,15,Cartão de Crédito
11584,89,8,Cartão de Crédito
11585,12,12,Cartão de Crédito
11586,48,5,Cartão de Crédito
11587,63,14,Cartão de Crédito
11588,105,13,Cartão de Crédito
11589,11,1,PIX
11590,94,15,Cartão de Crédito
11591,74,14,Cartão de Débito
11592,6,11,PIX
11593,74,15,PIX
11594,99,10,Cartão de Crédito
11595,4,7,Cartão de Crédito
11596,114,5,PIX
11597,118,4,Cartão de Crédito
11598,71,13,Cartão de Débito
11599,82,8,PIX
11600,75,6,PIX
11601,68,7,Dinheiro
11602,84,12,Cartão de Crédito
11603,66,11,Cartão de Crédito
11604,34,13,Cartão de Débito
11605,96,5,PIX
11606,102,13,Cartão de Crédito
11607,55,15,Cartão de Débito
11608,55,14,PIX
11609,77,1,Cartão de Crédito
11610,19,11,PIX
11611,78,6,Cartão de Crédito
11612,43,10,PIX
11613,46,11,Cartão de Crédito
11614,68,12,PIX
11615,45,10,Cartão de Crédito
11616,79,3,Cartão de Crédito
11617,15,5,Cartão de Crédito
11618,38,13,PIX
11619,54,13,Cartão de Crédito
11620,115,7,PIX
11621,31,13,Cartão de Débito
11622,62,15,PIX
11623,16,13,Cartão de Crédito
11624,109,5,PIX
11625,1,10,Cartão de Débito
11626,22,1,Cartão de Crédito
11627,91,13,PIX
11628,42,8,Cartão de Crédito
11629,101,7,PIX
11630,98,8,PIX
11631,72,5,PIX
11632,4,7,Cartão de Crédito
11633,103,8,Cartão de Crédito
11634,51,15,Cartão de Crédito
11635,111,4,PIX
11636,5,7,Dinheiro
11637,23,12,PIX
11638,107,10,PIX
11639,62,14,Cartão de Débito
11640,26,5,Cartão de Débito
11641,92,7,Dinheiro
11642,12,4,PIX
11643,4,1,PIX
11644,112,2,PIX
11645,94,8,PIX
11646,36,15,Cartão de Crédito
11647,72,6,PIX
11648,62,7,Dinheiro
11649,58,9,PIX
11650,103,7,Dinheiro
11651,38,2,PIX
11652,63,15,Cartão de Crédito
11653,49,4,PIX
11654,5,10,Cartão de Débito
11655,32,11,PIX
11656,10,7,PIX
11657,119,11,Cartão de Crédito
11658,77,6,PIX
11659,109,7,Cartão de Crédito
11660,100,5,Cartão de Débito
11661,56,14,Cartão de Crédito
11662,66,11,PIX
11663,79,2,Cartão de Crédito
11664,36,12,Cartão de Débito
11665,27,4,Cartão de Crédito
11666,2,7,Cartão de Débito
11667,49,2,Cartão de Débito
11668,33,10,Cartão de Crédito
11669,67,4,Cartão de Crédito
11670,113,2,PIX
11671,17,8,Cartão de Débito
11672,59,9,Cartão de Crédito
11673,96,11,PIX
11674,115,4,Cartão de Crédito
11675,82,5,PIX
11676,66,4,Cartão de Crédito
11677,98,7,PIX
11678,58,7,Cartão de Crédito
11679,78,6,PIX
11680,16,8,Cartão de Crédito
11681,119,3,PIX
11682,15,12,PIX
11683,74,15,PIX
11684,23,11,PIX
11685,89,7,Cartão de Crédito
11686,116,4,Cartão de Crédito
11687,90,6,PIX
11688,29,8,PIX
11689,58,4,Cartão de Débito
11690,69,14,Cartão de Crédito
11691,30,2,Cartão de Crédito
11692,38,10,Cartão de Débito
11693,29,1,Cartão de Crédito
11694,37,7,Cartão de Crédito
11695,76,12,Cartão de Crédito
11696,20,3,Dinheiro
11697,48,15,Cartão de Crédito
11698,108,13,Cartão de Crédito
11699,26,9,Cartão de Débito
11700,85,12,Dinheiro
11701,7,13,Dinheiro
11702,21,7,PIX
11703,96,5,Cartão de Crédito
11704,26,8,Cartão de Crédito
11705,114,11,Cartão de Débito
11706,116,1,Cartão de Débito
11707,41,13,PIX
11708,45,11,Cartão de Crédito
11709,16,11,Cartão de Crédito
11710,57,4,Dinheiro
11711,27,15,Cartão de Débito
11712,91,2,Cartão de Crédito
11713,36,14,Cartão de Crédito
11714,115,5,Cartão de Crédito
11715,87,3,PIX
11716,22,10,PIX
11717,41,6,PIX
11718,90,10,PIX
11719,70,11,Cartão de Crédito
11720,69,7,Cartão de Crédito
11721,78,14,Cartão de Crédito
11722,66,4,PIX
11723,3,9,Cartão de Débito
11724,11,6,PIX
11725,46,2,Cartão de Crédito
11726,78,10,PIX
11727,78,10,Dinheiro
11728,11,14,Cartão de Débito
11729,93,4,Cartão de Crédito
11730,49,15,PIX
11731,55,11,PIX
11732,43,4,Cartão de Crédito
11733,114,9,Cartão de Crédito
11734,18,7,Cartão de Crédito
11735,55,1,PIX
11736,48,4,Cartão de Débito
11737,103,3,Cartão de Débito
11738,51,7,Dinheiro
11739,67,14,Cartão de Crédito
11740,39,8,PIX
11741,12,7,PIX
11742,44,5,Cartão de Débito
11743,69,13,Cartão de Crédito
11744,53,4,Dinheiro
11745,25,13,Cartão de Crédito
11746,111,13,PIX
11747,116,15,Cartão de Débito
11748,65,6,Cartão de Débito
11749,116,7,Cartão de Crédito
11750,9,5,Cartão de Crédito
11751,104,14,Cartão de Débito
11752,63,1,PIX
11753,33,6,Cartão de Crédito
11754,62,6,Cartão de Crédito
11755,115,12,PIX
11756,114,10,PIX
11757,32,2,Cartão de Crédito
11758,14,14,Cartão de Crédito
11759,23,3,PIX
11760,102,9,Cartão de Crédito
11761,80,8,Cartão de Crédito
11762,102,15,PIX
11763,11,8,Dinheiro
11764,23,13,PIX
11765,78,9,Cartão de Crédito
11766,72,15,Cartão de Crédito
11767,18,15,Cartão de Crédito
11768,101,15,Cartão de Crédito
11769,12,11,PIX
11770,75,11,Cartão de Débito
11771,112,14,PIX
11772,30,3,Dinheiro
11773,96,7,PIX
11774,52,4,PIX
11775,80,5,Cartão de Crédito
11776,90,5,PIX
11777,49,5,Cartão de Débito
11778,94,3,PIX
11779,57,10,Cartão de Débito
11780,53,1,Cartão de Crédito
11781,69,15,PIX
11782,43,1,PIX
11783,74,1,Cartão de Crédito
11784,13,8,Cartão de Crédito
11785,23,9,PIX
11786,113,14,PIX
11787,14,14,Cartão de Crédito
11788,18,14,PIX
11789,61,14,Cartão de Débito
11790,92,9,PIX
11791,59,13,Cartão de Crédito
11792,113,14,Cartão de Crédito
11793,58,13,Cartão de Débito
11794,114,9,Cartão de Crédito
11795,39,1,Cartão de Crédito
11796,50,5,Cartão de Crédito
11797,70,1,PIX
11798,111,1,Cartão de Crédito
11799,21,10,PIX
11800,1,14,Cartão de Débito
11801,52,10,Cartão de Crédito
11802,39,15,Cartão de Crédito
11803,83,1,PIX
11804,9,13,Cartão de Crédito
11805,81,7,Cartão de Débito
11806,119,15,Cartão de Crédito
11807,20,9,Cartão de Crédito
11808,55,1,Cartão de Crédito
11809,66,6,Dinheiro
11810,107,5,Dinheiro
11811,76,1,PIX
11812,7,6,Cartão de Crédito
11813,83,7,PIX
11814,37,12,PIX
11815,53,4,Cartão de Crédito
11816,85,5,PIX
11817,58,8,PIX
11818,2,11,Cartão de Crédito
11819,104,2,Cartão de Crédito
11820,78,9,Cartão de Crédito
11821,76,15,Cartão de Crédito
11822,69,12,PIX
11823,53,3,Cartão de Débito
11824,37,6,PIX
11825,98,12,PIX
11826,28,5,Cartão de Débito
11827,102,5,Cartão de Débito
11828,94,10,PIX
11829,10,8,Cartão de Crédito
11830,74,3,Cartão de Crédito
11831,28,8,Cartão de Crédito
11832,34,8,PIX
11833,112,1,PIX
11834,25,3,PIX
11835,21,6,PIX
11836,59,6,Cartão de Crédito
11837,62,13,PIX
11838,16,7,PIX
11839,98,2,PIX
11840,2,1,PIX
11841,111,10,Cartão de Crédito
11842,42,3,PIX
11843,61,6,Cartão de Crédito
11844,69,8,PIX
11845,24,1,Cartão de Crédito
11846,11,8,Cartão de Crédito
11847,25,5,Dinheiro
11848,72,14,Cartão de Crédito
11849,84,15,Cartão de Crédito
11850,92,13,Cartão de Crédito
11851,26,14,PIX
11852,109,3,Cartão de Crédito
11853,44,6,Cartão de Crédito
11854,69,13,Cartão de Débito
11855,63,13,Cartão de Crédito
11856,43,14,PIX
11857,53,11,Cartão de Crédito
11858,37,3,PIX
11859,66,2,Cartão de Crédito
11860,38,3,PIX
11861,95,11,Cartão de Crédito
11862,106,3,PIX
11863,90,14,Cartão de Crédito
11864,21,4,Cartão de Crédito
11865,78,10,Cartão de Crédito
11866,12,13,PIX
11867,95,9,PIX
11868,80,3,Cartão de Crédito
11869,33,5,Cartão de Crédito
11870,32,7,Cartão de Crédito
11871,31,7,PIX
11872,112,6,PIX
11873,22,5,Cartão de Crédito
11874,101,2,PIX
11875,75,5,Cartão de Crédito
11876,102,2,PIX
11877,75,9,Cartão de Crédito
11878,52,9,Cartão de Crédito
11879,17,10,Cartão de Crédito
11880,57,7,PIX
11881,74,13,Cartão de Crédito
11882,105,3,Cartão de Crédito
